LibID,Library,Year,Upper Tier Code,Legal Name,New Legal Name,Mailing Address,Postal Code,City,Street Address,Library Web Site Address,Library Service Type,Population (Resident),Households (Resident),Population (Contracting),Households (Contracting),Date year starts,Date year ends,Ontario Library Service (OLS) Region,# of Active Library Cardholders,Net Balance brought forward amount,Net Balance brought forward type,Provincial Operating Funding,Local Operating Grant,Contract Revenue,Project Grants,Donations,Self-generated Revenue,Debt Services and Reserve Fund Revenues,Other operating revenue,Total Operating Revenues,Provincial capital revenues,Federal capital revenues,Local capital revenues,Other capital revenues,Total Capital Revenues,General materials expenditure,Electronic materials expenditure,Staffing expenditure,Staff Training expenditure,Facilities/Utilities,Telephone and Fax,Dedicated Internet Connectivity Costs,Computer Services,Debt Charges and Transfers to Reserve Funds,Funds returned to government sources,Contract payment made to library boards for library services,Other expenditures,Total Operating Expenditures,Total Capital Expenditures,Titles Held (Reference - English Language),Titles Held (Reference - French Language),Titles Held (Reference - Other Language),Volumes Held (Reference - English Language),Volumes Held (Reference - French Language),Volumes Held (Reference - Other Language),# of Databases (Reference - English Language),# of Databases (Reference - French Language),# of Databases (Reference - Other Language),# of CD ROM Titles (Reference - English Language),# of CD ROM Titles (Reference - French Language),# of CD ROM Titles (Reference - Other Language),# of copies of CD ROM (Reference - English Language),# of copies of CD ROM (Reference - French Language),# of copies of CD ROM (Reference - Other Language),Titles Held (Circulating - English Language),Titles Held (Circulating - French Language),Titles Held (Circulating - Other Language),Volumes Held (Circulating - English Language),Volumes Held (Circulating - French Language),Volumes Held (Circulating - Other Language),# of CD ROM Titles (Circulating - English Language),# of CD ROM Titles (Circulating - French Language),# of CD ROM Titles (Circulating - Other Language),# of copies of CD ROMs (Circulating - English Language),# of copies of CD ROMs (Circulating - French Language),# of copies of CD ROMs (Circulating - Other Language),Titles Held (Periodicals - English Language),Titles Held (Periodicals - French Language),Titles Held (Periodicals - Other Language),# of Database Subscriptions (Periodicals - English Language),# of Database Subscriptions (Periodicals - French Language),# of Database Subscriptions (Periodicals - Other Language),# of CD ROM Titles (Periodicals - English Language),# of CD ROMs Titles (Periodicals - French Language),# of CD ROM Titles (Periodicals - Other Language),# of copies of CD ROMs (Periodicals - English Language),# of copies of CD ROMs (Periodicals - French Language),# of copies of CD ROMs (Periodicals - Other Language),# of individual electronic periodical titles (English Language),# of individual electronic periodical titles (French Language),# of individual electronic periodical titles (Other Language),# of hours per week in an FTE,Librarians (Full Time - # of people),Library Technicians (Full Time - # of people),EXCEL Graduates  (Full Time - # of people),Other staff (Full Time - # of people),Volunteers (Full Time - # of people),Librarians (Part Time - # of people),Librarians (Part Time - Hours worked),Library Technicians (Part Time - # of people),Library Technicians (Part Time - Hours worked),EXCEL Graduates (Part Time - # of people),EXCEL Graduates (Part Time - Hours worked),Other staff (Part Time - # of people),Other staff (Part Time - Hours worked),Volunteers (Part Time - # of people),Volunteers (Part Time - Hours worked),# of Public access workstations,Workstations with internet access,Workstations with OPAC access,Workstations with CD ROM access,Automated catalogue available,Name of Automated Catalogue System,Does your library provide wireless Internet connection,# of Main Libraries,Main Library - total hours open per week,# of Branches open >= 12 hours per week,Branches open >= 12 hours per week - total hours open per week,# of Branches open < 12 hours per week,Branches open < 12 hours per week - total hours open per week,# of Bookmobile stops,Bookmobile hours per week,# of Deposit Stations,Deposit Station hours per week,# of Bookmobiles,Total Annual Direct Circulation,# of programs held annually,Annual program attendance,# of items borrowed,# of items lent,# of requests made to other libraries,# of requests received from other libraries,Typical Week - Direct circulation,Typical Week - Materials use in library,Typical Week -  # of people using library workstations,Typical Week -  # of times electronic databases accessed,No of people using public library wireless connection,Typical Week -  # of standard reference transactions,Typical Week -  # of electronic reference transactions,Typical Week -  # of library visits made in person,Typical Week -  # of electronic library visits
203,Meaford,2004,47,Meaford,Georgian Highlands (renamed Meaford),15 Trowbridge Street West,N4L1V4,Meaford,,www.meafordlibrary.on.ca,Public or Union Library,9941,5100,0,0,01/01/2004,12/31/2004,SOLS,3349,29124,Surplus,23935,218489,0,13000,0,10381,0,0,265805,0,0,0,11500,11500,32399,0,139275,4830,33602,2091,1860,14272,9000,0,62241,3005,302575,11606,213,0,0,477,0,0,1,0,0,4,0,0,4,0,0,32526,0,0,32739,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,1,21,3,56,7,26,6,6,2,2,Yes,D[rvyti 5.0,0,1,33,0,0,0,0,0,0,0,0,0,67783,14,682,748,793,816,1150,1329,192,140,104,0,96,10,558,128
331,Melancthon Twp,2004,43,Melancthon Twp,,"157101 Highway 10, R.R. #6",L0N1S9,Shelburne,157101 Highway No 10,www.melancthontownship.ca,Contracting Municipality,2470,1055,0,0,01/01/2004,12/31/2004,,0,0,Nil,4452,28944,0,0,0,0,0,0,33396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33396,0,33396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Merrickville-Wolford,2004,56,Merrickville-Wolford,Village of Merrickville-Wolford,P.O. Box 460,K0G1N0,Merrickville,446 Main Street West,www.merrickvillelibrary.ca,Public or Union Library,2627,1226,949,396,01/01/2004,12/31/2004,SOLS,1250,0,Nil,5096,39000,4300,9000,2488,1615,587,100,62186,0,0,0,0,0,12723,107,35550,151,11596,836,0,3970,104,0,0,0,65037,1176,109,0,0,519,0,0,0,0,0,4,0,0,4,0,0,16020,211,0,16170,211,0,26,0,0,26,0,0,26,1,0,1,0,0,0,0,0,0,0,0,4857,0,0,35,0,1,0,0,0,0,0,0,0,0,0,1,1,8,12,5,4,1,4,Yes,Stacks,0,1,18.5,0,0,0,0,0,0,0,0,0,19506,83,1465,541,271,565,354,416,90,24,1,0,35,1,218,24
464,Michipicoten FN,2004,80,Michipicoten FN,,"P.O. Box , Site 8, RR#1",P0S1K0,Wawa,107 Hiawatha Drive,www.michipicoten.com,First Nations Library,58,0,0,0,04/01/2004,03/31/2005,OLS-N,55,-314,Deficit,903,0,0,13414,0,0,0,17999,32316,0,0,0,0,0,18490,0,13000,0,0,0,0,4236,0,0,0,0,35726,0,12,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1651,0,0,1733,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,4,4,4,4,Yes,Library Soft,0,1,24,0,0,0,0,0,0,0,0,0,1248,5,65,0,0,0,0,24,27,18,0,0,15,0,80,0
205,Middlesex County,2004,59,Middlesex County,,399 Ridout Street North,N6A2P1,London,,www.middlesex.library.on.ca,"County, County co-operative or Regional Municipality Library",63935,24805,0,0,01/01/2004,12/31/2004,SOLS,15750,98743,Surplus,134047,1662172,0,124225,4868,40232,0,0,1965544,0,0,0,0,0,345850,2679,1124605,26000,295528,25314,0,105777,0,0,0,79612,2005365,0,2126,1,0,7887,6,0,2,0,0,0,0,0,0,0,0,103304,631,1057,179181,836,1068,0,0,0,0,0,0,131,0,0,2,0,0,0,0,0,0,0,0,1750,0,0,35,3,3,2,1,0,1,17.5,1,22,12,180,38,456,136,30,65,65,65,65,Yes,Sirsi,0,0,0,10,305.5,8,52,0,0,0,0,0,368037,760,13888,2430,1158,2616,1729,6808,1018,1102,172,0,1912,26,4767,3501
22,Midland,2004,70,Midland,,320 King Street,L4R3M6,Midland,,www.midlandlibrary.com,Public or Union Library,15993,6967,5425,4889,01/01/2004,12/31/2004,SOLS,14405,13700,Surplus,29687,526336,59270,10189,16432,19019,0,0,660933,0,0,93660,0,93660,70628,1900,456478,1396,65027,3561,879,3409,57840,0,0,13414,674532,37421,1015,0,0,1236,0,0,5,0,0,0,0,0,0,0,0,45970,0,0,46019,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,1,0,3,0,0,0,0,0,1,28,5,144,5,17,13,8,5,0,Yes,Epixtech Horizon,0,1,59,0,0,0,0,0,0,0,0,0,144813,124,2531,2841,1619,2867,3556,2958,869,349,63,0,286,0,2069,173
434,Milton,2004,14,Milton,,1010 Main St. East,L9T6H7,Milton,,www.mpl.on.ca,Public or Union Library,36267,14374,0,0,01/01/2004,12/31/2004,SOLS,23940,24000,Surplus,55704,1672317,0,1368,0,61794,0,0,1791183,0,0,0,82124,82124,167895,10409,1327754,10769,95915,4419,0,29524,85209,0,0,63839,1795733,0,2969,0,0,4874,0,0,0,0,0,0,0,0,0,0,0,86070,792,0,96619,832,0,115,0,0,117,0,0,569,0,0,2,0,0,0,0,0,0,0,0,2054,0,0,35,4,1,0,6,0,1,24,5,100,0,0,20,305,0,0,18,15,15,3,Yes,Horizon,0,1,51,0,0,0,0,0,0,0,0,0,408240,261,7195,2340,1278,2522,3004,7711,968,803,56,0,453,5,3718,612
206,Mississauga,2004,21,Mississauga,,301 Burnhamthorpe Road West,L5B3Y3,Mississauga,,www.mississauga.ca/library,Public or Union Library,570988,209461,0,0,01/01/2004,12/31/2004,SOLS,327871,0,Nil,715203,21346856,0,0,90000,1121477,0,0,23273536,0,0,790000,0,790000,2088770,115000,17756304,52663,1610883,7210,0,1200000,0,0,0,442706,23273536,790000,21652,421,150,45049,1131,297,17,0,0,86,0,0,164,0,0,343008,13329,27442,1262153,20249,137636,1441,58,0,3021,68,0,811,21,69,23,0,0,0,0,0,0,0,0,6809,0,0,35,61,0,0,154,0,12,20,0,0,0,0,233,20,599,524,364,193,123,31,Yes,DYNIX,0,1,72,16,951,0,0,0,0,0,0,0,6834849,2727,65207,1163,2967,1269,8967,136677,46654,14285,0,0,8215,96,79872,0
459,Mississauga FN,2004,80,Mississauga FN,,P.O. Box 1299,P0R1B0,Blind River,148 Village Rd.,www.mississaugi.com,First Nations Library,380,0,0,0,04/01/2004,03/31/2005,OLS-N,242,-5840,Deficit,1307,0,0,18200,0,0,0,0,19507,0,0,0,0,0,1549,0,11759,0,0,1888,343,2128,0,0,0,0,17667,0,101,0,0,365,0,0,0,0,0,12,0,0,12,0,0,3315,0,0,3320,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,0,8,No,,0,1,37.5,0,0,0,0,0,0,0,0,0,1078,5,20,0,0,0,0,23,7,90,0,0,9,0,60,0
210,Mississippi Mills,2004,55,Mississippi Mills,Corporation of the Town of Mississippi Mills,P.O. Box 820,K0A1A0,Almonte,155 High Street,searchmmpl.ca,Public or Union Library,11279,4649,0,0,01/01/2004,12/31/2004,SOLS,8643,0,Nil,31848,288253,0,16832,1625,15255,21000,0,374813,0,0,9475,0,9475,52424,2868,249100,2126,28014,1610,0,16241,0,0,34847,0,387230,13301,517,8,0,555,26,0,0,0,0,3,0,0,3,0,0,55210,1169,21,56308,1172,21,151,4,0,151,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,14,169,42,40,9,3,4,3,Yes,Athena,0,1,44,1,17,0,0,0,0,0,0,0,97758,363,2924,1182,1474,1199,2022,2104,1600,280,0,0,106,0,1574,500
408,Mohawks of Akwesasne FN,2004,71,Mohawks of Akwesasne FN,,P.O. Box 579,K6H5T3,Cornwall,"321 State Route 37, Akwesasne  N.Y. 13655",http://www.akwesasneculturalcenter.org,First Nations Library,8233,0,0,0,04/01/2004,03/31/2005,SOLS,4940,18062,Surplus,13055,54131,0,27720,0,2629,0,263905,361440,0,0,0,0,0,9475,4384,186087,955,39128,2613,1986,3494,0,0,0,7700,255822,0,705,2,5,819,2,5,3,0,0,35,0,2,45,0,4,19071,1,7,19094,1,12,0,0,0,0,0,0,44,0,0,3,0,0,0,0,0,0,0,0,10,0,0,40,0,0,0,2,0,0,0,0,0,1,32.5,4,110,0,0,9,8,0,2,No,,0,1,50,0,0,0,0,7,12,0,0,1,10103,32,457,69,198,138,357,182,17,105,3,0,5,17,219,2
29,Mono,2004,43,Mono,Town of Mono,R.R. #1,L9W2Y8,Orangeville,347209 Mono Centre Road,http://www.townofmono.com,Contracting Municipality,6393,2484,0,0,01/01/2004,12/31/2004,,0,0,Nil,10202,106956,0,0,0,0,0,0,117158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87868,29290,117158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Montague Twp,2004,55,Montague Twp,,P.O. Box 755,K7A4W6,Smiths Falls,6547 Roger Stevens Drive,www.township.montague.on.ca,Contracting Municipality,3069,1281,0,0,01/01/2004,12/31/2004,,0,0,Nil,6775,7125,0,0,0,0,0,0,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,0,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Moonbeam Twp,2004,81,Moonbeam Twp,,C.P. 370,P0L1V0,Moonbeam,"53,  Avenue St-Aubin",http://www.biblio.moonbeam.ca/,Public or Union Library,1150,965,0,0,01/01/2004,12/31/2004,OLS-N,782,-461,Deficit,5058,59078,0,9739,2100,3586,0,1995,81556,0,0,0,0,0,11190,0,54820,0,317,1586,0,5233,0,0,0,9006,82152,0,35,154,0,102,482,0,1,1,0,0,15,0,0,18,0,3902,15210,0,3983,15559,0,0,0,0,0,0,0,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,30,3,24,2,2,7,6,1,6,Yes,Sirs Mandarin,0,1,30,0,0,0,0,0,0,0,0,0,25489,3,369,57,0,69,0,380,16,23,7,0,4,0,213,3
135,Morley Twp,2004,87,Morley Twp,,P.O. Box 40,P0W1N0,Stratton,11331 Highway #11,www.townshipofmorley.ca,Contracting Municipality,542,235,0,0,01/01/2004,12/31/2004,,0,0,Nil,949,251,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,251,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Mulmur Twp,2004,43,Mulmur Twp,,R.R. #2,L0M1M0,Lisle,758070 2nd line east Terra Nova,www.mulmurtownship.ca,Contracting Municipality,2943,1524,0,0,01/01/2004,12/31/2004,,0,0,Nil,6081,20660,0,0,0,0,0,0,26741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26741,0,26741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Muskoka Lakes Twp,2004,33,Muskoka Lakes Twp,,P.O. Box 189,P0B1J0,Port Carling,69 Joseph Street,www.muskoka.com/library,Public or Union Library,5338,9525,0,0,01/01/2004,12/31/2004,OLS-N,4069,9956,Surplus,49085,110000,0,16000,1015,17688,0,0,193788,0,0,0,0,0,24028,0,138527,210,31827,2338,0,18053,0,0,0,9298,224281,0,998,0,0,1151,0,0,0,0,0,0,0,0,0,0,0,39407,48,12,42971,48,12,7,0,0,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,0,7,108,5,4,14,12,2,12,Yes,Horizon 7.3,0,1,45,0,0,3,15,0,0,0,0,0,34724,23,271,24,0,31,0,340,61,52,0,0,57,8,350,0
214,Nairn & Hyman Twp,2004,88,Nairn & Hyman Twp,Township of Nairn and Hyman,64 McIntyre Street,P0M2L0,Nairn Centre,,www.nairncentre.ca,Contracting Municipality,408,295,0,0,01/01/2004,12/31/2004,,0,0,Nil,1382,0,0,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Naotkamegwanning FN,2004,82,Naotkamegwanning FN,,General Delivery,P0X1L0,Pawitik P.O. Pawitik,Naotkamegwanning-Northwest Angle Education Authority,wbnaea@kmts.ca,First Nations Library,694,0,0,0,04/01/2004,03/31/2005,OLS-N,700,12621,Surplus,1386,2026,0,28788,0,133,0,0,32333,0,0,0,0,0,0,0,13686,0,2026,0,0,4000,0,0,0,0,19712,0,23,0,0,363,0,0,0,0,0,0,0,0,0,0,0,6253,0,0,6253,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,No,,0,1,36.5,0,0,0,0,0,0,0,0,0,2026,320,4057,0,0,0,0,55,70,320,0,0,30,15,573,0
442,Neebing,2004,89,Neebing,,4766 Hwy 61,P7L0B5,Neebing,4766 Hwy. 61 South,delma@neebing.org,Contracting Municipality,1969,1090,0,0,01/01/2004,12/31/2004,,0,0,Nil,4992,0,0,0,0,0,0,0,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4992,0,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,New Credit FN,2004,80,New Credit FN,,R.R. # 6,N0A1H0,Hagersville,"Blue #2789, 1st line, Mississauga Road, Hagersville, ON N0A 1H0",,First Nations Library,809,0,0,0,04/01/2004,03/31/2005,SOLS,187,0,Nil,2082,9500,0,20200,0,1240,0,0,33022,0,0,0,0,0,300,0,20200,200,9500,1582,0,0,0,0,0,1240,33022,0,652,0,9,764,0,28,0,0,0,5,0,0,5,0,0,7426,0,0,7507,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,1,20,3,15,6,5,0,5,No,,0,1,20,0,0,0,0,0,0,0,0,0,2008,12,293,0,0,0,0,59,91,72,0,0,18,24,80,0
207,New Tecumseth,2004,70,New Tecumseth,,P.O. Box 399,L9R1V6,Alliston,17 Victoria Street East,www.ntpl.ca,Public or Union Library,24371,9802,10060,4125,01/01/2004,12/31/2004,SOLS,9985,-2244,Deficit,51841,695320,45914,20665,46306,35420,8715,23604,927785,0,0,0,0,0,68685,2500,612210,3579,62004,7297,0,26156,0,0,0,38658,821089,0,2404,1,0,2897,12,0,3,0,0,5,0,0,5,0,0,111776,147,0,112078,150,0,16,0,0,36,0,0,112,14,0,3,0,0,0,0,0,0,0,0,560,0,0,35,1,1,0,3,0,1,5,2,34,1,28,21,305,36,101,20,13,8,14,Yes,Horizon 7.3,0,1,52,2,81,0,0,0,0,0,0,0,276350,400,5600,1870,2201,1954,4148,5607,8458,324,0,0,334,4,3053,31862
19,Newmarket,2004,27,Newmarket,,438 Park Avenue,L3Y1W1,Newmarket,,www.newmarketpl.ca,Public or Union Library,62148,22739,0,0,01/01/2004,12/31/2004,SOLS,24896,170586,Surplus,64401,1666829,0,0,105,124483,499902,0,2355720,0,0,99953,0,99953,207365,12167,1269419,10886,139503,4284,0,37667,609787,0,0,64642,2355720,99953,2495,7,0,5036,50,0,7,0,0,61,1,0,64,1,0,134770,3657,3407,160095,4217,3407,459,0,0,490,0,0,240,3,0,6,0,0,3,0,0,27,0,0,6736,0,0,35,3,9,0,5,0,0,0,3,28,0,0,24,430,34,10,27,8,12,6,Yes,Horizon Dynix,0,1,53.5,0,0,0,0,0,0,0,0,0,450996,917,14340,834,2629,895,5938,8667,1769,306,324,0,684,3,3901,879
222,Niagara Falls,2004,18,Niagara Falls,,4848 Victoria Avenue,L2E4C5,Niagara Falls,,www.nflibrary.ca,Public or Union Library,75670,32947,0,0,01/01/2004,12/31/2004,SOLS,35994,122068,Surplus,157058,2678242,0,24465,10627,121341,83695,7841,3083269,0,0,240877,0,240877,294602,40173,2123903,4190,288633,7600,0,63461,165395,0,0,153638,3141595,240877,17354,20,0,37813,48,0,15,0,0,19,0,0,82,0,0,145263,1438,196,262588,2294,199,812,0,0,858,0,0,283,3,2,6,0,0,2,0,0,48,0,0,3106,0,0,36,4,0,0,17,0,3,68.5,0,0,0,0,51,757.75,103,11.5,46,21,21,5,Yes,Geac Advance 6.7.19,0,1,68,2,84.5,0,0,0,0,0,0,0,610013,1034,21264,2623,2367,2715,4793,12183,5942,1941,997,0,2315,69,11015,4933
223,Niagara-on-the-Lake,2004,18,Niagara-on-the-Lake,,P.O. Box 430,L0S1J0,Niagara-on-the-Lake,10 Anderson Lane,www.notlpubliclibrary.org,Public or Union Library,13661,6062,0,0,01/01/2004,12/31/2004,SOLS,10868,1981,Surplus,25276,318731,0,3600,0,27046,0,0,374653,0,0,0,0,0,60956,1604,225015,1931,67890,2127,1474,3536,0,0,10228,0,374761,0,1387,0,0,1472,0,0,2,0,0,12,0,0,12,0,0,43038,99,219,44059,99,219,77,3,0,135,3,0,103,0,0,2,0,0,0,0,0,0,0,0,400,0,0,35,0,0,0,2,0,0,0,0,0,0,0,7,111,6,11,19,13,4,1,Yes,Horizon,0,1,55,0,0,0,0,0,0,0,0,0,89347,90,1952,691,720,735,1217,1814,215,223,0,0,68,0,1114,124
411,Ninda-Kikaendjigae-Wigammik FN,2004,38,Ninda-Kikaendjigae-Wigammik FN,,R.R. #5,N0H2T0,Wiarton,25 Maadookii Road,,First Nations Library,742,0,0,0,04/01/2004,03/31/2005,SOLS,138,1500,Surplus,2871,3378,0,14751,0,0,0,0,21000,0,0,0,0,0,1500,0,14500,2000,0,1000,0,3500,0,0,0,0,22500,0,14,0,0,280,0,0,0,0,0,5,0,1,5,0,15,8650,0,500,8650,0,500,5,0,60,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,1,23,3,10,2,2,0,2,No,,0,1,23,0,0,0,0,0,0,0,0,0,2500,62,10493,0,0,0,0,50,31,3,0,0,18,2,50,0
225,Nipigon Twp,2004,89,Nipigon Twp,,Box 728,P0T2J0,Nipigon,52 Front Street,http://nipigon.net/content/Nipigon_Public_Library/,Public or Union Library,1815,879,0,0,01/01/2004,12/31/2004,OLS-N,481,-4011,Deficit,4831,56569,0,15216,865,3228,1082,0,81791,0,0,0,8169,8169,8189,0,51459,777,5338,857,0,4635,1082,0,0,5256,77593,15287,101,0,0,149,0,0,0,0,0,4,0,0,4,0,0,12788,0,0,13999,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1,31,0,0,2,4,8,3,6,4,6,6,Yes,L4U Kelowna software,0,1,27,0,0,0,0,0,0,0,0,0,9665,10,58,356,5,427,7,164,85,41,0,0,13,3,199,118
412,Nipissing FN,2004,85,Nipissing FN,,36 Semo Road,P2B3K2,Garden Village,"24 Semo Road, Garden Village, Ontario, P2B3K2",www.nfn.ca,First Nations Library,850,0,0,0,01/01/2004,12/31/2004,OLS-N,452,-2672,Deficit,2672,3200,0,24507,5800,0,0,0,36179,0,0,0,0,0,4492,300,17746,6425,3200,0,0,6997,0,0,0,0,39160,0,144,0,0,300,0,0,2,0,0,81,0,5,102,0,8,7800,0,0,10000,0,0,240,0,0,300,0,0,45,0,0,0,0,0,100,0,0,161,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,30,5,27,9,9,0,9,Yes,Winnebago Spectrum,0,1,30,0,0,0,0,0,0,0,0,0,2701,18,651,0,0,3,0,60,122,96,20,0,0,0,170,78
480,Norfolk County,2004,12,Norfolk County,,46 Colborne St. South,N3Y4H3,Simcoe,,www.norfolk.library.ca,Public or Union Library,55426,26216,0,0,01/01/2004,12/31/2004,SOLS,29503,125427,Surplus,111220,1536429,0,23049,8888,58008,206514,0,1944108,0,0,19061,0,19061,157599,4390,1187117,12086,180892,11792,0,111514,4256,0,0,113085,1782731,0,1829,0,0,3328,0,0,2,0,0,0,0,0,0,0,0,117348,220,1068,168469,220,1138,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,4,1,1,0,0,0,0,0,6,100,25,389,18,51,40,28,12,28,Yes,Horizon,0,5,57,4,163,0,0,0,0,0,0,0,373696,280,3540,1765,1590,2048,2711,6724,1499,902,0,0,477,5,3967,1144
227,North Bay,2004,85,North Bay,,271 Worthington Street East,P1B1H1,North Bay,,www.city.north-bay.on.ca/library/,Public or Union Library,51850,22965,0,0,01/01/2004,12/31/2004,OLS-N,29254,27380,Surplus,106611,1398482,0,2000,0,89164,0,17396,1613653,0,0,100000,0,100000,164753,19676,1221342,4715,99932,10119,0,47436,0,0,0,57690,1625663,119312,9866,1237,0,11346,1423,0,11,5,5,79,2,0,79,2,0,152845,34465,1212,160487,35499,1304,110,2,0,110,2,0,263,37,0,11,5,5,0,2,0,0,2,0,1250,53,0,35,5,3,0,11,0,0,0,0,0,0,0,18,227,15,45,27,13,24,6,Yes,Dynix,0,1,61,0,0,0,0,0,0,0,0,0,467664,188,2444,1159,1768,1362,4135,8465,959,530,209,0,1733,75,3122,19751
445,North Caribou FN,2004,82,North Caribou FN,,P.O. Box 158,P0V2Y0,Weagamow Lake,,,First Nations Library,700,0,0,0,04/01/2004,03/31/2005,OLS-N,70,-13047,Deficit,1313,4103,0,13000,0,0,0,0,18416,0,0,0,0,0,526,0,21515,0,4103,2787,0,0,0,0,0,845,29776,0,5,0,0,134,0,0,0,0,0,0,0,0,0,0,0,1324,0,0,1326,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,No,,0,1,40,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,6,6,4,0,0,0,0,20,0
